date,city,area,hour,season,temperature,day_of_week,is_weekend,load_shedding_hours
2022-08-16,Lahore,Model Town,2,Monsoon,35.8,Tuesday,0,0.63
2022-08-16,Lahore,DHA Lahore,2,Monsoon,35.0,Tuesday,0,1.41
2022-08-16,Lahore,Samanabad,11,Monsoon,39.8,Tuesday,0,7.02
2022-08-16,Peshawar,Gulbahar,0,Monsoon,33.5,Tuesday,0,2.27
2022-08-16,Peshawar,Peshawar Cantt,12,Monsoon,37.8,Tuesday,0,3.13
2022-08-16,Quetta,Nawa Killi,1,Monsoon,27.8,Tuesday,0,3.68
2022-08-16,Quetta,Sariab Road,14,Monsoon,28.9,Tuesday,0,10.07
2022-08-17,Islamabad,F-10,9,Monsoon,33.5,Wednesday,0,1.59
2022-08-17,Islamabad,Blue Area,10,Monsoon,35.2,Wednesday,0,1.65
2022-08-17,Karachi,Clifton,9,Monsoon,33.3,Wednesday,0,3.29
2022-08-17,Peshawar,Dalazak Road,21,Monsoon,34.2,Wednesday,0,12.0
2022-08-17,Quetta,Quetta Cantt,4,Monsoon,25.6,Wednesday,0,1.18
2022-08-17,Quetta,Hazara Town,17,Monsoon,27.2,Wednesday,0,9.83
2022-08-18,Islamabad,E-11,12,Monsoon,31.9,Thursday,0,0.58
2022-08-18,Karachi,Nazimabad,4,Monsoon,36.5,Thursday,0,1.22
2022-08-18,Karachi,Korangi,11,Monsoon,33.5,Thursday,0,4.71
2022-08-18,Karachi,Nazimabad,13,Monsoon,33.0,Thursday,0,3.47
2022-08-18,Karachi,Clifton,21,Monsoon,36.0,Thursday,0,3.2
2022-08-18,Lahore,Township,8,Monsoon,39.0,Thursday,0,10.31
2022-08-18,Lahore,Samanabad,16,Monsoon,29.5,Thursday,0,6.39
2022-08-18,Peshawar,Peshawar Cantt,22,Monsoon,33.4,Thursday,0,5.06
2022-08-18,Quetta,Prince Road,17,Monsoon,31.4,Thursday,0,5.47
2022-08-19,Islamabad,I-8,8,Monsoon,35.0,Friday,0,3.17
2022-08-19,Lahore,Samanabad,19,Monsoon,35.4,Friday,0,12.0
2022-08-19,Lahore,Bahria Town Lahore,20,Monsoon,33.2,Friday,0,5.04
2022-08-19,Peshawar,Hayatabad,7,Monsoon,37.1,Friday,0,5.55
2022-08-19,Peshawar,Warsak Road,21,Monsoon,34.8,Friday,0,12.0
2022-08-20,Islamabad,G-11,12,Monsoon,27.2,Saturday,1,1.44
2022-08-20,Lahore,Bahria Town Lahore,6,Monsoon,38.4,Saturday,1,3.08
2022-08-20,Peshawar,Peshawar Cantt,4,Monsoon,36.2,Saturday,1,1.6
2022-08-20,Peshawar,University Town,7,Monsoon,36.4,Saturday,1,3.77
2022-08-20,Quetta,Nawa Killi,1,Monsoon,29.3,Saturday,1,3.0
2022-08-21,Peshawar,Dalazak Road,12,Monsoon,35.4,Sunday,1,7.49
2022-08-22,Islamabad,F-10,7,Monsoon,32.0,Monday,0,1.31
2022-08-22,Islamabad,DHA Islamabad,12,Monsoon,33.9,Monday,0,1.52
2022-08-22,Islamabad,I-8,21,Monsoon,35.0,Monday,0,2.97
2022-08-22,Karachi,SITE Area,15,Monsoon,32.5,Monday,0,4.46
2022-08-22,Karachi,Nazimabad,18,Monsoon,37.5,Monday,0,5.74
2022-08-22,Lahore,Model Town,15,Monsoon,34.4,Monday,0,3.11
2022-08-22,Lahore,Township,18,Monsoon,32.4,Monday,0,12.0
2022-08-22,Lahore,Samanabad,19,Monsoon,39.5,Monday,0,12.0
2022-08-22,Peshawar,University Town,10,Monsoon,31.2,Monday,0,3.25
2022-08-22,Peshawar,Gulbahar,10,Monsoon,31.2,Monday,0,4.91
2022-08-22,Peshawar,Gulbahar,14,Monsoon,31.6,Monday,0,5.44
2022-08-22,Quetta,Sariab Road,10,Monsoon,26.4,Monday,0,9.45
2022-08-23,Islamabad,I-8,17,Monsoon,30.3,Tuesday,0,2.43
2022-08-23,Karachi,Lyari,5,Monsoon,34.0,Tuesday,0,2.1
2022-08-23,Karachi,Clifton,10,Monsoon,30.2,Tuesday,0,1.95
2022-08-23,Lahore,Bahria Town Lahore,22,Monsoon,34.3,Tuesday,0,5.11
2022-08-24,Lahore,Gulberg,8,Monsoon,30.7,Wednesday,0,4.38
2022-08-24,Peshawar,Peshawar Saddar,3,Monsoon,34.4,Wednesday,0,2.55
2022-08-24,Quetta,Zarghoon Road,0,Monsoon,22.7,Wednesday,0,1.1
2022-08-24,Quetta,Jinnah Town,17,Monsoon,29.5,Wednesday,0,4.47
2022-08-25,Islamabad,DHA Islamabad,6,Monsoon,33.8,Thursday,0,1.81
2022-08-25,Karachi,Nazimabad,10,Monsoon,32.3,Thursday,0,3.31
2022-08-25,Lahore,Gulberg,3,Monsoon,33.7,Thursday,0,1.37
2022-08-25,Lahore,Township,19,Monsoon,34.6,Thursday,0,12.0
2022-08-25,Peshawar,Gulbahar,23,Monsoon,36.8,Thursday,0,6.17
2022-08-25,Quetta,Prince Road,6,Monsoon,30.2,Thursday,0,7.58
2022-08-26,Islamabad,G-11,3,Monsoon,33.0,Friday,0,1.2
2022-08-26,Islamabad,E-11,22,Monsoon,31.7,Friday,0,1.66
2022-08-26,Karachi,SITE Area,1,Monsoon,36.0,Friday,0,1.65
2022-08-26,Karachi,DHA Karachi,13,Monsoon,33.3,Friday,0,1.87
2022-08-26,Karachi,Orangi Town,19,Monsoon,35.8,Friday,0,9.81
2022-08-26,Lahore,Gulberg,11,Monsoon,32.0,Friday,0,3.36
2022-08-26,Peshawar,Gulbahar,4,Monsoon,33.8,Friday,0,1.75
2022-08-27,Karachi,DHA Karachi,13,Monsoon,35.6,Saturday,1,2.48
2022-08-27,Lahore,Wapda Town,0,Monsoon,33.0,Saturday,1,1.7
2022-08-27,Lahore,DHA Lahore,7,Monsoon,35.6,Saturday,1,3.73
2022-08-27,Lahore,Gulberg,22,Monsoon,32.4,Saturday,1,4.05
2022-08-27,Peshawar,Gulbahar,17,Monsoon,31.0,Saturday,1,4.09
2022-08-28,Islamabad,F-10,11,Monsoon,33.8,Sunday,1,2.43
2022-08-28,Karachi,Gulshan-e-Iqbal,6,Monsoon,29.9,Sunday,1,4.19
2022-08-28,Peshawar,Hayatabad,19,Monsoon,32.6,Sunday,1,4.47
2022-08-28,Quetta,Jinnah Town,13,Monsoon,28.7,Sunday,1,2.99
2022-08-28,Quetta,Zarghoon Road,23,Monsoon,28.9,Sunday,1,2.69
2022-08-29,Islamabad,F-10,2,Monsoon,37.2,Monday,0,0.89
2022-08-29,Islamabad,G-13,6,Monsoon,30.9,Monday,0,4.47
2022-08-29,Islamabad,I-8,6,Monsoon,32.0,Monday,0,2.39
2022-08-29,Lahore,Lahore Cantt,1,Monsoon,35.3,Monday,0,1.73
2022-08-29,Peshawar,Dalazak Road,3,Monsoon,31.7,Monday,0,3.04
2022-08-29,Peshawar,Gulbahar,5,Monsoon,33.2,Monday,0,1.59
2022-08-29,Peshawar,Karkhano Market,8,Monsoon,32.8,Monday,0,12.0
2022-08-29,Quetta,Quetta Cantt,19,Monsoon,31.7,Monday,0,5.95
2022-08-30,Islamabad,Bani Gala,22,Monsoon,36.0,Tuesday,0,4.1
2022-08-30,Lahore,Allama Iqbal Town,2,Monsoon,36.2,Tuesday,0,2.16
2022-08-30,Lahore,DHA Lahore,23,Monsoon,34.4,Tuesday,0,2.7
2022-08-30,Quetta,Sariab Road,11,Monsoon,26.8,Tuesday,0,9.67
2022-08-31,Karachi,DHA Karachi,0,Monsoon,32.9,Wednesday,0,1.28
2022-08-31,Karachi,Gulshan-e-Iqbal,23,Monsoon,34.2,Wednesday,0,4.0
2022-08-31,Lahore,Gulberg,17,Monsoon,33.1,Wednesday,0,3.0
2022-08-31,Peshawar,Hayatabad,11,Monsoon,32.4,Wednesday,0,2.57
2022-08-31,Peshawar,Gulbahar,18,Monsoon,34.2,Wednesday,0,9.18
2022-08-31,Quetta,Satellite Town Quetta,9,Monsoon,28.5,Wednesday,0,7.81
2022-09-01,Karachi,Clifton,10,Monsoon,37.4,Thursday,0,2.42
2022-09-01,Lahore,Township,21,Monsoon,31.8,Thursday,0,12.0
2022-09-01,Peshawar,Karkhano Market,11,Monsoon,28.3,Thursday,0,7.91
2022-09-01,Peshawar,Warsak Road,13,Monsoon,30.2,Thursday,0,8.86
2022-09-01,Quetta,Hazara Town,0,Monsoon,31.3,Thursday,0,4.32
2022-09-02,Islamabad,Bani Gala,6,Monsoon,33.5,Friday,0,3.35
2022-09-02,Islamabad,E-11,14,Monsoon,28.7,Friday,0,1.0
2022-09-02,Islamabad,Blue Area,18,Monsoon,31.8,Friday,0,2.41
2022-09-02,Quetta,Nawa Killi,16,Monsoon,33.7,Friday,0,9.7
2022-09-02,Quetta,Jinnah Town,20,Monsoon,27.3,Friday,0,6.44
2022-09-03,Islamabad,Blue Area,12,Monsoon,30.7,Saturday,1,1.12
2022-09-03,Islamabad,G-11,17,Monsoon,27.6,Saturday,1,1.31
2022-09-03,Peshawar,Karkhano Market,10,Monsoon,30.5,Saturday,1,6.77
2022-09-04,Islamabad,E-11,1,Monsoon,34.6,Sunday,1,0.23
2022-09-04,Lahore,Township,16,Monsoon,35.1,Sunday,1,7.31
2022-09-04,Lahore,Bahria Town Lahore,22,Monsoon,34.4,Sunday,1,4.17
2022-09-04,Peshawar,Peshawar Saddar,22,Monsoon,32.3,Sunday,1,7.32
2022-09-04,Quetta,Jinnah Town,2,Monsoon,29.2,Sunday,1,1.58
2022-09-04,Quetta,Nawa Killi,13,Monsoon,32.3,Sunday,1,8.2
2022-09-04,Quetta,Satellite Town Quetta,20,Monsoon,28.3,Sunday,1,8.51
2022-09-04,Quetta,Zarghoon Road,21,Monsoon,31.3,Sunday,1,5.54
2022-09-05,Peshawar,Peshawar Cantt,2,Monsoon,30.0,Monday,0,1.36
2022-09-05,Peshawar,Peshawar Saddar,5,Monsoon,34.6,Monday,0,2.22
2022-09-05,Peshawar,University Town,8,Monsoon,32.4,Monday,0,4.41
2022-09-05,Quetta,Quetta Cantt,12,Monsoon,30.7,Monday,0,3.93
2022-09-05,Quetta,Sariab Road,16,Monsoon,27.0,Monday,0,8.93
2022-09-06,Islamabad,G-13,10,Monsoon,25.6,Tuesday,0,3.49
2022-09-06,Lahore,Gulberg,1,Monsoon,34.6,Tuesday,0,1.58
2022-09-06,Lahore,Model Town,1,Monsoon,37.2,Tuesday,0,1.06
2022-09-06,Lahore,DHA Lahore,2,Monsoon,33.4,Tuesday,0,1.85
2022-09-06,Lahore,DHA Lahore,4,Monsoon,32.8,Tuesday,0,1.39
2022-09-07,Islamabad,G-13,11,Monsoon,31.5,Wednesday,0,3.75
2022-09-07,Karachi,Malir,22,Monsoon,28.7,Wednesday,0,8.9
2022-09-07,Lahore,Gulberg,3,Monsoon,34.2,Wednesday,0,1.15
2022-09-07,Peshawar,Peshawar Cantt,6,Monsoon,33.5,Wednesday,0,4.6
2022-09-07,Peshawar,Warsak Road,16,Monsoon,33.1,Wednesday,0,8.49
2022-09-07,Quetta,Satellite Town Quetta,4,Monsoon,31.3,Wednesday,0,2.32
2022-09-07,Quetta,Nawa Killi,17,Monsoon,22.9,Wednesday,0,9.71
2022-09-07,Quetta,Nawa Killi,21,Monsoon,29.1,Wednesday,0,12.0
2022-09-08,Karachi,Lyari,3,Monsoon,34.4,Thursday,0,1.96
2022-09-08,Karachi,Malir,11,Monsoon,34.6,Thursday,0,5.7
2022-09-08,Karachi,Clifton,18,Monsoon,33.2,Thursday,0,3.14
2022-09-08,Lahore,DHA Lahore,9,Monsoon,30.1,Thursday,0,3.51
2022-09-08,Lahore,Lahore Cantt,11,Monsoon,34.5,Thursday,0,4.44
2022-09-08,Peshawar,Karkhano Market,14,Monsoon,29.1,Thursday,0,8.15
2022-09-08,Quetta,Nawa Killi,20,Monsoon,31.4,Thursday,0,12.0
2022-09-09,Islamabad,I-8,6,Monsoon,26.2,Friday,0,3.04
2022-09-09,Islamabad,DHA Islamabad,13,Monsoon,34.6,Friday,0,1.72
2022-09-09,Islamabad,Bahria Town Islamabad,17,Monsoon,32.0,Friday,0,1.25
2022-09-09,Lahore,DHA Lahore,9,Monsoon,37.8,Friday,0,4.38
2022-09-09,Lahore,Gulberg,13,Monsoon,31.3,Friday,0,2.81
2022-09-09,Lahore,Model Town,18,Monsoon,31.8,Friday,0,5.19
2022-09-09,Peshawar,Hayatabad,3,Monsoon,33.6,Friday,0,1.67
2022-09-09,Peshawar,Warsak Road,17,Monsoon,27.4,Friday,0,8.11
2022-09-09,Peshawar,Peshawar Saddar,22,Monsoon,36.7,Friday,0,9.46
2022-09-09,Quetta,Zarghoon Road,2,Monsoon,30.4,Friday,0,1.37
2022-09-09,Quetta,Quetta Cantt,17,Monsoon,28.4,Friday,0,3.8
2022-09-09,Quetta,Prince Road,23,Monsoon,32.0,Friday,0,5.48
2022-09-10,Islamabad,G-11,7,Monsoon,31.4,Saturday,1,2.39
2022-09-10,Islamabad,G-13,23,Monsoon,32.4,Saturday,1,2.79
2022-09-10,Karachi,DHA Karachi,8,Monsoon,34.5,Saturday,1,2.21
2022-09-10,Lahore,Allama Iqbal Town,8,Monsoon,36.3,Saturday,1,5.92
2022-09-10,Peshawar,Peshawar Cantt,14,Monsoon,36.9,Saturday,1,3.8
2022-09-10,Quetta,Quetta Cantt,13,Monsoon,29.7,Saturday,1,2.67
2022-09-10,Quetta,Quetta Cantt,23,Monsoon,29.8,Saturday,1,3.37
2022-09-11,Islamabad,Bani Gala,20,Monsoon,35.7,Sunday,1,2.64
2022-09-11,Peshawar,University Town,1,Monsoon,32.4,Sunday,1,1.11
2022-09-11,Peshawar,Dalazak Road,16,Monsoon,30.2,Sunday,1,7.23
2022-09-11,Quetta,Nawa Killi,23,Monsoon,26.8,Sunday,1,7.63
2022-09-12,Islamabad,Blue Area,16,Monsoon,31.7,Monday,0,1.58
2022-09-12,Islamabad,Bani Gala,19,Monsoon,30.7,Monday,0,3.03
2022-09-12,Islamabad,Bahria Town Islamabad,21,Monsoon,35.1,Monday,0,1.81
2022-09-12,Islamabad,G-11,22,Monsoon,30.1,Monday,0,3.23
2022-09-12,Lahore,Township,0,Monsoon,40.5,Monday,0,2.75
2022-09-12,Lahore,Gulberg,7,Monsoon,35.3,Monday,0,3.59
2022-09-12,Lahore,Wapda Town,9,Monsoon,34.5,Monday,0,6.33
2022-09-12,Peshawar,Peshawar Saddar,3,Monsoon,32.8,Monday,0,2.06
2022-09-12,Peshawar,Gulbahar,8,Monsoon,35.7,Monday,0,7.57
2022-09-12,Peshawar,Warsak Road,12,Monsoon,34.3,Monday,0,8.75
2022-09-13,Islamabad,G-13,6,Monsoon,34.6,Tuesday,0,4.44
2022-09-13,Karachi,DHA Karachi,1,Monsoon,31.8,Tuesday,0,1.48
2022-09-13,Karachi,Malir,4,Monsoon,40.3,Tuesday,0,1.81
2022-09-13,Karachi,Gulistan-e-Johar,4,Monsoon,35.4,Tuesday,0,1.85
2022-09-13,Karachi,Gulshan-e-Iqbal,12,Monsoon,40.1,Tuesday,0,3.1
2022-09-13,Karachi,Malir,17,Monsoon,32.3,Tuesday,0,5.5
2022-09-13,Karachi,Orangi Town,17,Monsoon,36.3,Tuesday,0,7.06
2022-09-13,Karachi,DHA Karachi,21,Monsoon,38.6,Tuesday,0,3.0
2022-09-13,Lahore,Bahria Town Lahore,5,Monsoon,32.6,Tuesday,0,0.86
2022-09-13,Lahore,Bahria Town Lahore,9,Monsoon,35.1,Tuesday,0,4.56
2022-09-13,Lahore,Allama Iqbal Town,12,Monsoon,31.7,Tuesday,0,4.37
2022-09-13,Quetta,Quetta Cantt,10,Monsoon,30.4,Tuesday,0,3.96
2022-09-13,Quetta,Jinnah Town,22,Monsoon,30.9,Tuesday,0,5.72
2022-09-14,Lahore,DHA Lahore,20,Monsoon,35.0,Wednesday,0,5.64
2022-09-14,Lahore,DHA Lahore,21,Monsoon,30.5,Wednesday,0,4.35
2022-09-14,Lahore,Model Town,21,Monsoon,33.9,Wednesday,0,5.35
2022-09-14,Quetta,Satellite Town Quetta,3,Monsoon,27.0,Wednesday,0,2.25
2022-09-15,Islamabad,Bahria Town Islamabad,14,Monsoon,30.9,Thursday,0,1.15
2022-09-15,Karachi,Nazimabad,5,Monsoon,30.7,Thursday,0,0.97
2022-09-15,Lahore,Bahria Town Lahore,12,Monsoon,33.5,Thursday,0,3.43
2022-09-15,Peshawar,Karkhano Market,15,Monsoon,30.9,Thursday,0,8.61
2022-09-16,Islamabad,E-11,12,Monsoon,30.4,Friday,0,1.56
2022-09-16,Islamabad,DHA Islamabad,17,Monsoon,30.4,Friday,0,1.45
2022-09-16,Karachi,Malir,0,Monsoon,37.4,Friday,0,2.39
2022-09-16,Karachi,Lyari,14,Monsoon,33.8,Friday,0,5.5
2022-09-16,Karachi,SITE Area,15,Monsoon,37.4,Friday,0,5.89
2022-09-16,Lahore,Allama Iqbal Town,12,Monsoon,33.4,Friday,0,4.34
2022-09-16,Peshawar,University Town,2,Monsoon,35.6,Friday,0,0.82
2022-09-16,Peshawar,Warsak Road,14,Monsoon,34.8,Friday,0,9.11
2022-09-16,Peshawar,Dalazak Road,21,Monsoon,33.4,Friday,0,12.0
2022-09-16,Quetta,Nawa Killi,10,Monsoon,32.6,Friday,0,9.26
2022-09-16,Quetta,Quetta Cantt,22,Monsoon,28.4,Friday,0,5.57
2022-09-17,Karachi,DHA Karachi,9,Monsoon,30.4,Saturday,1,2.65
2022-09-17,Quetta,Prince Road,9,Monsoon,23.8,Saturday,1,6.83
2022-09-17,Quetta,Satellite Town Quetta,19,Monsoon,27.4,Saturday,1,8.21
2022-09-18,Karachi,Nazimabad,18,Monsoon,35.3,Sunday,1,4.9
2022-09-18,Peshawar,Peshawar Saddar,17,Monsoon,36.0,Sunday,1,4.11
2022-09-18,Peshawar,Karkhano Market,21,Monsoon,33.8,Sunday,1,12.0
2022-09-18,Quetta,Jinnah Town,4,Monsoon,29.7,Sunday,1,1.13
2022-09-18,Quetta,Sariab Road,6,Monsoon,31.2,Sunday,1,11.43
2022-09-18,Quetta,Jinnah Town,16,Monsoon,30.2,Sunday,1,3.59
2022-09-19,Islamabad,I-8,3,Monsoon,31.8,Monday,0,1.12
2022-09-19,Islamabad,G-13,8,Monsoon,32.5,Monday,0,5.14
2022-09-19,Islamabad,Bani Gala,17,Monsoon,33.6,Monday,0,1.97
2022-09-19,Islamabad,Blue Area,20,Monsoon,32.3,Monday,0,2.4
2022-09-19,Islamabad,DHA Islamabad,22,Monsoon,27.9,Monday,0,2.8
2022-09-19,Karachi,Korangi,4,Monsoon,40.4,Monday,0,3.02
2022-09-19,Karachi,Orangi Town,14,Monsoon,32.2,Monday,0,4.94
2022-09-19,Quetta,Satellite Town Quetta,19,Monsoon,27.9,Monday,0,9.92
2022-09-20,Islamabad,I-8,0,Monsoon,26.8,Tuesday,0,0.82
2022-09-20,Karachi,Clifton,1,Monsoon,36.5,Tuesday,0,0.0
2022-09-20,Lahore,Model Town,7,Monsoon,36.4,Tuesday,0,4.49
2022-09-21,Karachi,DHA Karachi,3,Monsoon,35.2,Wednesday,0,1.02
2022-09-21,Karachi,DHA Karachi,19,Monsoon,34.9,Wednesday,0,3.5
2022-09-21,Lahore,Wapda Town,21,Monsoon,32.0,Wednesday,0,7.91
2022-09-21,Lahore,Wapda Town,23,Monsoon,32.7,Wednesday,0,5.37
2022-09-21,Peshawar,University Town,21,Monsoon,31.8,Wednesday,0,6.03
2022-09-22,Islamabad,G-11,14,Monsoon,28.6,Thursday,0,1.78
2022-09-22,Quetta,Nawa Killi,21,Monsoon,25.8,Thursday,0,12.0
2022-09-23,Islamabad,F-8,21,Monsoon,27.1,Friday,0,1.04
2022-09-23,Islamabad,DHA Islamabad,23,Monsoon,35.2,Friday,0,1.68
2022-09-23,Karachi,Clifton,2,Monsoon,38.0,Friday,0,1.54
2022-09-23,Lahore,Wapda Town,4,Monsoon,32.1,Friday,0,1.4
2022-09-23,Lahore,Bahria Town Lahore,16,Monsoon,32.5,Friday,0,3.19
2022-09-23,Peshawar,Peshawar Saddar,7,Monsoon,29.1,Friday,0,6.68
2022-09-23,Peshawar,Dalazak Road,20,Monsoon,32.4,Friday,0,12.0
2022-09-23,Quetta,Sariab Road,16,Monsoon,32.3,Friday,0,9.13
2022-09-24,Karachi,Orangi Town,1,Monsoon,29.9,Saturday,1,1.79
2022-09-24,Lahore,Bahria Town Lahore,0,Monsoon,31.2,Saturday,1,1.26
2022-09-24,Peshawar,Peshawar Cantt,19,Monsoon,37.3,Saturday,1,4.95
2022-09-24,Quetta,Nawa Killi,10,Monsoon,32.8,Saturday,1,7.78
2022-09-25,Islamabad,G-13,4,Monsoon,31.1,Sunday,1,0.89
2022-09-25,Islamabad,DHA Islamabad,4,Monsoon,27.7,Sunday,1,0.55
2022-09-25,Karachi,DHA Karachi,12,Monsoon,36.6,Sunday,1,2.82
2022-09-25,Lahore,Township,8,Monsoon,34.1,Sunday,1,8.61
2022-09-25,Peshawar,Peshawar Cantt,14,Monsoon,34.4,Sunday,1,3.52
2022-09-25,Quetta,Prince Road,9,Monsoon,27.3,Sunday,1,7.38
2022-09-25,Quetta,Sariab Road,15,Monsoon,29.2,Sunday,1,8.45
2022-09-26,Islamabad,Bani Gala,11,Monsoon,30.0,Monday,0,2.08
2022-09-26,Karachi,Lyari,16,Monsoon,30.1,Monday,0,4.76
2022-09-26,Karachi,Clifton,21,Monsoon,36.5,Monday,0,3.56
2022-09-26,Lahore,Gulberg,1,Monsoon,36.4,Monday,0,1.61
2022-09-26,Lahore,DHA Lahore,2,Monsoon,38.7,Monday,0,1.17
2022-09-26,Lahore,Township,14,Monsoon,34.0,Monday,0,7.44
2022-09-26,Lahore,Samanabad,17,Monsoon,31.8,Monday,0,7.43
2022-09-26,Quetta,Nawa Killi,2,Monsoon,34.5,Monday,0,3.91
2022-09-27,Lahore,Bahria Town Lahore,18,Monsoon,34.1,Tuesday,0,4.96
2022-09-27,Peshawar,University Town,21,Monsoon,31.2,Tuesday,0,5.65
2022-09-27,Quetta,Jinnah Town,15,Monsoon,25.5,Tuesday,0,3.48
2022-09-27,Quetta,Nawa Killi,16,Monsoon,29.2,Tuesday,0,8.56
2022-09-27,Quetta,Prince Road,20,Monsoon,26.3,Tuesday,0,10.97
2022-09-28,Islamabad,Blue Area,11,Monsoon,34.2,Wednesday,0,1.58
2022-09-28,Islamabad,Bahria Town Islamabad,12,Monsoon,31.8,Wednesday,0,0.83
2022-09-28,Lahore,Johar Town,18,Monsoon,36.0,Wednesday,0,8.65
2022-09-28,Quetta,Sariab Road,13,Monsoon,33.9,Wednesday,0,9.57
2022-09-29,Islamabad,G-11,6,Monsoon,28.1,Thursday,0,2.99
2022-09-29,Karachi,Saddar,2,Monsoon,37.4,Thursday,0,1.63
2022-09-29,Peshawar,University Town,7,Monsoon,33.8,Thursday,0,4.79
2022-09-30,Karachi,Malir,12,Monsoon,33.8,Friday,0,4.98
2022-09-30,Karachi,Gulistan-e-Johar,18,Monsoon,31.2,Friday,0,5.5
2022-09-30,Lahore,DHA Lahore,17,Monsoon,31.7,Friday,0,2.77
2022-09-30,Quetta,Satellite Town Quetta,23,Monsoon,24.2,Friday,0,5.51
2022-10-01,Islamabad,F-10,9,Monsoon,25.5,Saturday,1,1.72
2022-10-01,Islamabad,E-11,18,Monsoon,31.1,Saturday,1,1.66
2022-10-01,Karachi,Lyari,2,Monsoon,33.9,Saturday,1,0.99
2022-10-01,Karachi,Gulistan-e-Johar,11,Monsoon,35.2,Saturday,1,3.44
2022-10-01,Karachi,Gulshan-e-Iqbal,14,Monsoon,33.8,Saturday,1,2.85
2022-10-01,Karachi,Korangi,20,Monsoon,31.8,Saturday,1,7.72
2022-10-01,Lahore,Lahore Cantt,19,Monsoon,33.7,Saturday,1,6.74
2022-10-01,Quetta,Prince Road,8,Monsoon,28.9,Saturday,1,6.4
2022-10-01,Quetta,Nawa Killi,9,Monsoon,27.5,Saturday,1,10.79
2022-10-02,Islamabad,E-11,13,Monsoon,30.5,Sunday,1,1.11
2022-10-02,Lahore,Lahore Cantt,15,Monsoon,30.6,Sunday,1,3.68
2022-10-02,Peshawar,Hayatabad,2,Monsoon,34.4,Sunday,1,1.58
2022-10-02,Peshawar,Dalazak Road,3,Monsoon,34.7,Sunday,1,3.17
2022-10-02,Quetta,Prince Road,2,Monsoon,32.1,Sunday,1,2.47
2022-10-02,Quetta,Sariab Road,13,Monsoon,27.9,Sunday,1,8.34
2022-10-03,Islamabad,E-11,11,Monsoon,29.6,Monday,0,1.03
2022-10-03,Karachi,Clifton,10,Monsoon,33.5,Monday,0,2.11
2022-10-03,Karachi,Malir,21,Monsoon,39.3,Monday,0,9.27
2022-10-03,Lahore,Township,9,Monsoon,36.2,Monday,0,10.26
2022-10-03,Lahore,Bahria Town Lahore,15,Monsoon,36.8,Monday,0,3.27
2022-10-03,Lahore,Wapda Town,18,Monsoon,30.9,Monday,0,7.18
2022-10-03,Quetta,Satellite Town Quetta,10,Monsoon,26.7,Monday,0,5.46
2022-10-03,Quetta,Satellite Town Quetta,14,Monsoon,32.5,Monday,0,6.29
2022-10-04,Islamabad,G-11,2,Monsoon,31.2,Tuesday,0,0.89
2022-10-04,Karachi,DHA Karachi,2,Monsoon,38.1,Tuesday,0,1.25
2022-10-04,Karachi,DHA Karachi,2,Monsoon,31.9,Tuesday,0,0.65
2022-10-04,Karachi,Saddar,3,Monsoon,37.8,Tuesday,0,1.7
2022-10-04,Karachi,Gulistan-e-Johar,7,Monsoon,34.9,Tuesday,0,4.3
2022-10-04,Lahore,Gulberg,10,Monsoon,30.1,Tuesday,0,2.28
2022-10-04,Lahore,Lahore Cantt,13,Monsoon,36.2,Tuesday,0,4.6
2022-10-04,Lahore,Johar Town,18,Monsoon,33.0,Tuesday,0,7.92
2022-10-04,Quetta,Satellite Town Quetta,4,Monsoon,31.1,Tuesday,0,2.7
2022-10-04,Quetta,Nawa Killi,13,Monsoon,27.3,Tuesday,0,9.68
2022-10-05,Lahore,Bahria Town Lahore,18,Monsoon,36.2,Wednesday,0,5.01
2022-10-06,Islamabad,Bahria Town Islamabad,6,Monsoon,33.2,Thursday,0,1.77
2022-10-06,Peshawar,Dalazak Road,13,Monsoon,31.7,Thursday,0,8.37
2022-10-06,Peshawar,Warsak Road,15,Monsoon,39.4,Thursday,0,8.75
2022-10-06,Quetta,Zarghoon Road,4,Monsoon,27.6,Thursday,0,1.74
2022-10-06,Quetta,Sariab Road,20,Monsoon,31.1,Thursday,0,12.0
2022-10-07,Islamabad,I-8,11,Monsoon,33.3,Friday,0,1.82
2022-10-07,Karachi,Gulistan-e-Johar,8,Monsoon,33.7,Friday,0,5.28
2022-10-07,Lahore,Gulberg,8,Monsoon,36.0,Friday,0,3.38
2022-10-07,Lahore,Model Town,8,Monsoon,37.3,Friday,0,4.27
2022-10-07,Lahore,Bahria Town Lahore,15,Monsoon,34.3,Friday,0,3.24
2022-10-07,Peshawar,Peshawar Saddar,17,Monsoon,33.9,Friday,0,5.89
2022-10-07,Quetta,Quetta Cantt,21,Monsoon,27.3,Friday,0,6.26
2022-10-08,Islamabad,F-10,18,Monsoon,32.4,Saturday,1,2.37
2022-10-08,Islamabad,E-11,21,Monsoon,30.8,Saturday,1,2.21
2022-10-08,Karachi,Clifton,19,Monsoon,35.5,Saturday,1,3.5
2022-10-08,Lahore,Gulberg,22,Monsoon,35.6,Saturday,1,4.11
2022-10-08,Quetta,Prince Road,0,Monsoon,28.7,Saturday,1,1.37
2022-10-08,Quetta,Quetta Cantt,21,Monsoon,31.2,Saturday,1,4.68
2022-10-09,Islamabad,F-8,4,Monsoon,35.7,Sunday,1,0.67
